employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met,Awards,avg_training_score,Promoted
46916,8,2,1,2,1,38,3,7,0,0,81,0
46917,2,2,1,1,1,49,5,19,0,0,50,0
46918,5,1,1,2,2,35,4,4,1,0,67,0
46919,7,2,1,2,2,31,3,6,0,0,52,0
46920,7,2,1,2,1,47,5,15,0,0,50,0
46921,8,2,1,2,1,33,3,8,0,0,78,0
46922,8,1,1,2,1,34,1,2,0,0,78,0
46923,5,1,1,2,1,39,3,4,1,0,68,0
46924,4,1,0,2,1,33,1,9,0,0,56,0
46925,8,1,0,1,1,30,4,4,1,0,82,1
46926,4,1,0,2,3,44,5,14,1,0,54,0
46927,1,1,1,1,1,31,3,5,0,0,64,0
46928,5,1,1,1,1,32,3,7,1,0,72,0
46929,4,1,1,1,2,46,3,9,0,0,60,0
46930,7,1,0,1,1,35,3,9,0,0,51,0
46931,5,2,0,2,1,30,4,5,1,0,70,0
46932,3,1,1,1,1,33,5,10,0,0,60,0
46933,7,1,1,1,1,37,1,10,1,0,51,0
46934,4,1,1,2,1,29,3,3,1,0,60,0
46935,4,1,1,2,1,37,1,3,0,0,62,0
46936,0,1,0,2,2,32,3,8,0,0,85,0
46937,0,1,0,1,1,37,2,3,0,0,86,0
46938,4,1,0,1,1,31,3,6,1,0,57,0
46939,4,2,0,1,1,47,5,18,0,0,58,0
46940,4,2,1,1,1,34,5,8,0,0,63,0
46941,5,1,1,2,1,32,2,2,1,0,71,0
46942,1,2,1,1,1,35,4,3,0,0,59,0
46943,4,2,1,2,1,44,3,15,0,0,60,0
46944,0,1,1,2,1,33,3,8,0,0,84,0
46945,8,1,1,1,2,34,3,6,0,0,78,0
46946,7,2,0,2,2,36,3,7,0,0,48,0
46947,7,1,1,1,1,36,5,9,1,0,48,0
46948,4,1,1,1,2,25,3,2,0,0,60,0
46949,2,1,0,2,1,37,3,4,0,0,51,0
46950,7,1,1,1,1,50,3,2,0,0,48,0
46951,4,1,1,2,1,40,5,7,1,0,62,0
46952,7,2,1,1,1,45,3,3,1,0,47,0
46953,7,1,1,2,1,47,4,18,0,0,51,0
46954,2,2,0,1,1,38,3,12,0,0,51,0
46955,4,1,1,2,1,52,3,14,0,0,59,0
46956,4,1,0,1,1,29,4,4,1,0,59,0
46957,7,2,1,2,1,35,1,8,0,0,51,0
46958,7,1,1,2,1,30,2,5,0,0,53,0
46959,8,2,0,1,1,35,5,10,0,0,89,1
46960,5,2,1,1,1,53,3,14,0,0,67,0
46961,4,1,1,2,1,37,4,10,0,0,63,0
46962,7,1,1,2,1,27,3,3,0,0,48,0
46963,7,1,0,2,1,33,3,7,1,0,45,0
46964,8,1,1,1,2,34,5,5,1,0,78,0
46965,7,2,1,1,2,32,3,4,0,1,43,0
46966,1,1,1,2,1,31,2,2,1,0,60,1
46967,5,1,0,2,1,41,3,6,1,0,70,0
46968,5,1,1,1,1,29,3,2,0,0,69,0
46969,7,1,1,1,1,37,4,2,0,0,53,0
46970,5,1,1,2,1,27,3,3,0,0,69,0
46971,8,2,1,2,1,35,4,2,1,0,80,0
46972,4,1,1,1,1,33,3,6,1,0,61,0
46973,8,1,1,2,2,34,3,7,1,1,82,0
46974,0,1,1,1,1,29,1,3,0,0,81,0
46975,4,1,1,1,1,38,5,4,1,0,60,1
46976,4,1,0,1,1,30,3,3,1,0,61,0
46977,4,1,0,1,1,25,5,2,1,0,62,1
46978,4,1,1,1,2,38,4,11,0,0,63,0
46979,7,1,1,1,3,28,1,3,0,0,49,0
46980,7,2,1,1,2,31,3,5,0,0,53,0
46981,1,1,0,2,2,27,1,4,0,0,63,0
46982,4,1,0,1,1,31,3,5,0,0,58,0
46983,2,1,1,2,1,51,1,5,0,0,50,0
46984,2,2,1,2,2,50,3,6,0,0,49,0
46985,4,1,1,1,1,46,1,18,0,0,61,0
46986,7,1,1,1,1,26,5,2,1,0,52,0
46987,7,1,0,2,1,32,1,4,0,0,50,0
46988,8,2,1,2,1,32,3,6,0,0,83,0
46989,7,2,1,2,2,39,5,10,0,0,63,1
46990,1,1,1,1,1,26,4,3,0,0,57,0
46991,8,2,0,1,1,60,5,33,1,0,80,0
46992,7,2,1,2,1,49,3,17,0,0,48,0
46993,7,2,1,2,1,34,3,8,1,0,48,0
46994,7,2,1,2,2,35,3,3,0,0,48,0
46995,0,1,1,2,1,28,2,3,0,0,84,0
46996,0,1,1,2,1,30,3,4,0,0,82,0
46997,5,1,0,2,2,30,4,2,0,0,71,0
46998,4,1,0,1,1,36,3,7,0,0,60,0
46999,7,1,1,1,2,29,1,3,0,0,48,0
47000,7,1,1,2,1,42,3,13,0,0,47,0
47001,4,1,1,2,3,26,3,2,0,0,60,0
47002,7,1,0,2,2,36,1,8,0,0,46,0
47003,0,1,1,2,1,31,4,4,1,0,87,0
47004,8,1,1,2,1,36,2,9,0,0,82,0
47005,4,2,1,2,2,39,5,10,1,0,64,0
47006,4,1,1,2,1,26,5,3,0,0,60,0
47007,5,2,0,2,1,41,3,11,0,0,68,0
47008,5,1,1,2,2,35,5,7,1,0,69,0
47009,4,1,0,2,1,29,4,2,0,0,54,0
47010,7,1,1,2,1,31,3,5,1,0,45,1
47011,7,1,1,2,1,31,3,2,0,0,46,0
47012,4,2,1,2,1,43,4,3,0,0,56,0
47013,5,1,1,2,1,27,3,3,0,1,93,1
47014,0,1,1,1,1,28,2,2,0,0,87,0
47015,3,1,1,1,1,41,5,9,0,0,58,0
47016,4,1,0,1,1,50,5,5,1,0,59,0
47017,7,1,1,1,1,26,5,3,0,0,44,0
47018,7,1,1,2,1,32,1,8,0,0,52,0
47019,7,1,1,2,1,27,3,2,1,0,51,0
47020,7,2,1,2,1,31,3,6,0,0,49,0
47021,1,1,1,1,1,38,4,9,0,0,61,0
47022,1,1,0,1,1,28,3,2,0,0,62,0
47023,7,1,1,1,2,26,5,5,0,0,43,0
47024,1,2,1,1,1,35,1,8,0,0,58,0
47025,8,1,0,1,1,29,4,5,1,0,78,0
47026,2,1,0,1,1,30,3,2,0,0,46,0
47027,7,1,1,1,1,27,4,3,0,0,53,0
47028,7,1,1,2,1,39,4,4,0,0,51,0
47029,7,1,1,1,3,28,3,5,1,1,51,0
47030,7,2,0,1,1,45,3,17,1,0,92,1
47031,6,2,1,2,2,36,4,12,0,0,85,0
47032,7,2,0,2,1,35,1,10,0,0,48,0
47033,7,2,1,2,2,37,5,6,0,0,49,0
47034,8,1,1,2,1,26,3,1,1,0,79,0
47035,8,1,0,2,4,35,5,5,1,0,79,0
47036,5,1,0,1,3,29,4,3,0,0,72,0
47037,7,1,1,1,1,35,4,7,1,0,49,0
47038,5,1,1,2,1,29,3,4,0,0,75,0
47039,4,2,1,1,1,41,5,13,1,0,64,0
47040,8,2,0,1,1,43,2,14,0,0,79,0
47041,7,1,1,2,1,32,2,3,0,0,51,0
47042,5,1,0,2,1,41,4,7,1,1,72,0
47043,5,1,0,1,1,48,3,19,0,0,66,0
47044,7,1,0,2,1,30,1,4,0,0,48,0
47045,7,1,1,2,1,29,4,2,0,0,51,0
47046,8,1,0,1,2,31,3,3,1,0,78,0
47047,0,1,0,2,1,28,3,3,1,0,82,1
47048,0,1,1,1,1,33,5,6,1,0,84,1
47049,8,2,1,1,1,55,4,24,1,0,78,0
47050,5,1,1,1,1,50,4,7,1,0,74,0
47051,6,2,1,1,1,37,4,10,0,0,81,0
47052,1,2,1,2,1,40,3,6,1,0,60,0
47053,2,1,0,1,1,39,3,12,0,0,48,0
47054,8,1,1,1,1,54,3,19,0,0,77,0
47055,8,2,1,1,1,37,2,8,0,0,81,0
47056,7,1,0,2,1,32,3,2,0,0,53,0
47057,0,1,1,2,1,46,5,5,0,0,84,0
47058,8,1,0,1,1,30,3,7,0,0,78,0
47059,5,1,1,2,2,27,3,1,0,0,69,0
47060,3,2,0,1,1,36,5,7,0,0,58,0
47061,4,1,0,2,1,45,4,3,0,0,57,0
47062,4,1,0,2,1,39,3,5,1,0,58,1
47063,4,1,1,1,1,39,3,10,0,0,57,0
47064,4,1,0,1,1,39,5,10,1,0,62,0
47065,0,2,1,1,1,43,3,12,0,0,84,0
47066,7,1,1,3,1,27,5,4,1,0,51,0
47067,7,2,1,1,1,54,5,10,1,0,48,1
47068,5,1,1,1,1,28,2,2,0,0,70,0
47069,4,2,1,1,1,33,1,2,0,0,58,0
47070,4,1,1,1,1,60,4,8,1,1,61,1
47071,5,1,1,2,1,34,1,10,0,0,71,0
47072,4,1,1,2,1,41,4,6,1,0,63,0
47073,4,1,1,2,1,48,5,18,0,0,57,0
47074,8,1,1,2,4,28,3,4,0,0,83,0
47075,7,2,1,1,2,37,4,6,0,0,51,0
47076,5,1,0,1,1,27,4,1,0,0,69,0
47077,4,1,1,2,1,32,4,4,0,0,61,0
47078,1,1,1,2,1,30,3,3,0,0,63,0
47079,3,1,1,2,1,36,4,7,1,0,61,0
47080,5,2,0,2,1,31,5,3,1,0,76,0
47081,8,2,1,2,1,32,2,4,0,0,80,0
47082,5,1,1,2,2,39,3,4,1,1,70,0
47083,1,2,1,2,1,40,4,7,0,0,60,0
47084,8,1,1,1,2,29,1,3,0,0,85,0
47085,7,1,1,1,1,28,5,2,0,0,49,0
47086,7,2,1,2,2,49,2,3,0,0,46,0
47087,6,1,1,2,1,31,5,5,1,0,85,0
47088,0,1,1,2,1,28,4,3,0,0,83,0
47089,7,1,0,1,1,32,4,3,1,0,50,0
47090,7,1,1,2,1,27,3,4,1,0,46,0
47091,0,1,1,1,1,30,5,3,0,0,88,0
47092,0,1,1,1,1,27,3,2,1,0,89,1
47093,6,1,1,1,1,29,3,5,1,0,85,0
47094,4,1,0,2,1,33,5,6,1,0,63,0
47095,7,1,0,1,2,30,4,5,1,0,52,0
47096,2,2,1,1,1,47,1,20,0,0,47,0
47097,5,1,1,1,2,29,1,3,0,0,69,0
47098,0,2,1,1,1,34,5,2,1,0,88,0
47099,8,2,0,1,1,33,3,4,1,0,80,0
47100,7,2,1,1,1,53,3,14,1,0,51,0
47101,2,1,0,2,1,29,2,6,0,0,43,0
47102,4,2,0,1,1,38,5,9,0,0,60,0
47103,7,1,1,2,2,25,1,3,0,0,47,0
47104,7,1,1,2,3,34,1,7,0,0,51,0
47105,5,1,1,2,1,29,3,2,0,0,69,0
47106,8,1,0,1,1,48,5,10,1,0,80,1
47107,4,1,1,1,1,29,4,2,1,0,65,0
47108,7,1,1,2,1,30,5,9,0,0,48,0
47109,7,1,1,2,1,29,5,2,1,0,52,0
47110,5,1,0,2,3,28,5,2,1,0,65,1
47111,0,1,1,1,2,38,4,7,0,0,86,0
47112,4,1,1,2,1,35,5,9,1,0,60,0
47113,4,1,0,1,1,27,4,2,0,0,56,0
47114,0,1,1,1,1,35,4,9,0,0,90,0
47115,8,2,1,2,1,30,4,7,0,0,77,0
47116,8,1,0,2,1,38,5,4,1,0,78,0
47117,0,1,0,1,1,26,4,2,1,0,85,0
47118,4,2,0,1,1,34,1,9,0,0,60,0
47119,7,2,1,2,1,57,5,13,0,0,50,0
47120,2,2,1,1,1,55,3,7,0,0,48,0
47121,7,1,0,1,1,33,2,5,0,0,55,0
47122,7,2,1,1,1,41,2,2,0,0,49,0
47123,2,1,0,2,1,28,3,4,0,0,49,0
47124,4,1,1,2,2,34,3,9,1,0,61,1
47125,7,2,1,2,1,41,4,5,1,0,52,0
47126,7,1,0,1,1,27,4,3,0,0,48,0
47127,7,2,1,2,2,32,3,5,0,0,47,0
47128,4,2,0,1,1,45,3,7,1,0,65,0
47129,4,1,1,2,1,37,2,8,0,0,57,0
47130,7,1,1,2,1,28,5,5,0,0,60,1
47131,1,1,1,1,3,30,4,3,1,0,63,0
47132,7,1,1,1,1,43,1,11,0,0,47,0
47133,7,1,1,1,1,28,1,3,1,0,49,0
47134,5,1,0,2,1,34,3,9,1,0,65,1
47135,0,1,0,1,2,26,4,3,1,0,84,0
47136,1,1,1,1,1,29,5,6,1,0,62,0
47137,0,1,1,2,1,25,1,4,0,0,80,0
47138,5,1,1,2,1,30,5,2,1,0,69,0
47139,4,1,1,2,1,37,4,9,1,0,58,0
47140,1,1,1,1,1,38,4,7,1,0,58,0
47141,5,2,1,2,2,45,1,16,0,0,70,0
47142,8,2,1,2,1,42,1,4,0,0,80,0
47143,4,2,1,1,1,58,5,11,1,0,61,0
47144,4,2,0,1,2,33,4,8,1,0,61,0
47145,5,2,0,1,1,33,4,5,1,0,69,0
47146,2,1,1,1,1,32,1,6,0,0,51,0
47147,5,1,0,1,1,43,4,7,1,0,73,0
47148,4,1,1,1,1,32,3,6,0,0,60,0
47149,0,1,1,2,1,28,3,2,0,0,88,0
47150,0,1,1,2,1,51,3,8,0,0,85,0
47151,7,1,1,1,2,43,1,7,0,0,52,0
47152,7,1,1,2,3,33,2,9,0,0,50,0
47153,4,1,0,1,1,31,3,7,0,0,53,0
47154,5,1,1,2,2,30,3,5,0,0,75,0
47155,3,1,0,2,1,30,5,2,1,0,65,0
47156,4,1,0,2,1,31,3,3,0,1,85,1
47157,7,1,1,2,1,29,5,5,0,0,50,0
47158,8,1,0,1,1,43,5,7,1,0,83,0
47159,8,1,1,1,3,34,3,9,0,0,80,0
47160,8,1,1,2,1,35,3,8,0,0,79,0
47161,8,1,1,1,1,30,1,3,0,0,78,0
47162,8,1,1,2,2,26,5,4,0,0,89,1
47163,7,1,1,2,1,31,3,6,0,0,51,0
47164,8,2,1,1,1,50,5,19,1,0,81,0
47165,7,1,1,1,1,26,1,2,0,0,51,0
47166,8,2,0,2,1,37,2,4,1,0,85,0
47167,6,2,1,1,1,41,3,4,0,0,86,0
47168,6,1,1,1,2,36,5,3,1,0,79,1
47169,0,1,0,2,1,25,3,4,0,0,88,0
47170,8,1,0,1,1,27,4,5,1,0,79,0
47171,5,1,0,2,2,33,3,8,0,0,67,0
47172,7,2,1,1,3,31,3,9,0,0,50,0
47173,0,1,1,1,1,28,3,2,1,0,86,0
47174,4,2,0,3,1,33,2,7,1,0,58,0
47175,7,2,1,1,1,40,5,13,0,0,51,0
47176,8,1,0,1,1,47,3,4,0,0,79,0
47177,7,1,0,2,1,42,2,14,0,0,54,0
47178,0,1,1,1,2,33,4,7,0,0,78,0
47179,4,1,0,3,1,31,5,3,1,0,64,0
47180,5,1,1,2,1,43,3,7,1,0,68,0
47181,7,1,0,1,1,37,5,4,0,0,48,0
47182,6,2,1,1,2,34,4,5,0,0,87,0
47183,7,1,1,1,1,24,5,3,0,0,45,0
47184,7,1,1,2,1,46,3,16,0,0,49,0
47185,0,2,1,2,1,27,5,3,0,0,85,0
47186,5,2,0,1,1,47,4,15,1,0,69,0
47187,4,1,1,1,1,33,5,3,1,0,61,0
47188,4,1,0,1,1,28,5,4,0,0,64,0
47189,8,1,1,1,1,33,3,6,0,0,79,0
47190,5,2,1,2,1,38,3,5,0,0,71,0
47191,4,2,1,2,1,43,5,13,0,0,59,0
47192,5,1,0,1,1,32,2,8,0,0,71,0
47193,4,1,1,1,2,31,5,4,0,0,58,0
47194,7,1,1,1,3,41,2,4,1,0,47,0
47195,7,2,1,1,1,35,1,3,1,0,48,0
47196,4,1,1,1,1,45,3,16,0,0,59,0
47197,7,2,0,1,2,34,3,4,0,0,53,0
47198,4,1,0,1,1,31,5,5,1,0,58,0
47199,8,1,0,1,2,29,4,3,0,0,77,0
47200,4,2,1,1,1,56,4,16,0,0,62,0
47201,7,1,1,1,1,26,4,2,1,0,51,1
47202,7,1,1,1,3,38,3,9,0,0,51,0
47203,4,1,1,1,1,30,1,5,1,0,61,0
47204,3,1,1,1,1,48,5,6,0,0,62,0
47205,5,1,1,1,2,31,5,2,0,1,84,1
47206,1,1,0,2,1,26,3,2,0,0,59,0
47207,7,2,1,1,1,36,4,9,0,0,48,0
47208,7,1,0,1,2,36,3,8,0,0,46,0
47209,4,1,1,1,1,28,3,4,0,0,61,0
47210,7,1,1,1,1,38,4,3,1,1,51,1
47211,7,2,1,1,1,35,4,8,0,0,43,0
47212,3,1,1,2,1,32,3,5,0,0,64,0
47213,7,2,1,1,1,34,1,7,0,0,49,0
47214,0,2,1,1,1,31,3,6,1,1,86,0
47215,5,1,1,2,3,29,1,2,0,0,69,0
47216,8,2,1,2,1,33,1,5,0,0,80,0
47217,8,1,1,2,3,39,3,5,0,0,87,0
47218,0,1,1,1,1,32,2,5,0,0,85,0
47219,7,1,0,1,1,32,4,7,0,0,48,0
47220,4,1,0,2,1,44,4,7,1,0,61,0
47221,2,1,1,2,1,34,5,7,1,0,50,0
47222,6,1,1,3,1,29,5,3,1,0,88,0
47223,7,1,1,1,2,41,1,12,0,0,49,0
47224,4,1,0,1,1,38,4,7,1,0,62,0
47225,4,1,1,1,1,32,1,6,0,0,59,0
47226,4,2,0,2,1,54,3,19,0,0,60,0
47227,7,1,1,2,1,32,4,6,0,0,49,0
47228,8,2,0,1,1,33,1,7,0,0,77,0
47229,4,1,1,2,1,38,4,4,1,0,61,0
47230,2,2,0,1,1,36,3,6,0,0,50,0
47231,7,1,1,2,1,40,5,11,1,0,47,0
47232,4,1,0,2,1,39,3,6,1,0,58,0
47233,4,1,1,1,1,28,2,2,0,0,62,0
47234,6,2,1,1,1,27,3,5,1,0,85,0
47235,7,2,1,1,1,37,5,3,1,0,49,0
47236,5,2,1,1,1,32,1,6,0,0,69,0
47237,8,1,1,1,1,27,4,2,1,0,78,0
47238,7,1,1,2,1,27,3,4,0,0,50,0
47239,8,2,0,2,1,40,2,10,0,0,79,0
47240,4,1,1,1,1,35,1,5,0,0,59,0
47241,0,1,1,1,1,28,2,7,0,0,85,0
47242,4,1,0,2,1,39,5,4,1,0,60,0
47243,4,1,1,1,1,30,4,5,1,0,56,0
47244,7,2,0,1,1,34,5,7,1,0,49,0
47245,5,1,0,2,1,27,3,3,0,0,64,0
47246,4,2,0,1,1,41,4,8,1,0,59,0
47247,8,1,1,1,1,37,5,2,1,0,79,0
47248,6,2,0,1,2,36,4,5,0,0,85,0
47249,5,1,0,2,1,28,3,5,0,0,78,0
47250,8,1,1,2,1,30,3,2,0,0,76,0
47251,8,1,1,2,1,29,1,2,0,0,83,0
47252,7,2,1,1,1,40,3,10,0,0,51,0
47253,0,2,1,2,1,48,5,3,0,0,85,0
47254,7,1,0,2,1,27,3,2,0,0,49,0
47255,4,1,0,1,1,34,1,5,0,0,54,0
47256,0,1,1,1,1,35,3,7,1,0,85,0
47257,7,1,1,2,2,40,1,7,0,0,49,0
47258,2,1,0,3,1,36,4,5,1,0,53,0
47259,5,1,0,2,1,32,3,6,1,0,72,0
47260,0,2,1,2,1,46,5,6,0,0,88,0
47261,5,2,1,1,1,36,1,7,0,0,70,0
47262,3,2,1,2,1,39,4,10,0,0,59,0
47263,7,1,1,1,2,30,3,7,0,0,46,0
47264,4,1,0,1,1,31,1,6,0,0,56,0
47265,0,1,1,1,1,31,5,4,1,0,85,0
47266,5,1,0,1,1,36,3,9,0,0,68,0
47267,7,1,0,1,1,27,3,4,0,0,49,0
47268,6,1,1,1,2,30,5,2,1,0,87,0
47269,7,1,1,1,2,37,3,5,0,0,52,0
47270,7,2,1,2,1,37,4,10,1,0,92,1
47271,7,1,0,2,1,31,3,7,1,0,51,0
47272,8,1,0,2,1,25,3,2,1,0,76,0
47273,7,2,0,2,2,35,3,10,0,0,49,0
47274,7,1,1,1,2,31,2,8,0,0,52,0
47275,2,1,0,1,1,30,4,3,1,0,45,0
47276,8,1,1,1,1,41,1,5,1,0,80,0
47277,7,2,1,2,2,49,5,18,0,0,52,0
47278,4,2,1,2,1,44,5,12,1,0,59,0
47279,0,2,1,2,1,37,3,8,0,0,81,1
47280,6,2,1,2,1,30,3,2,0,0,83,0
47281,4,1,1,1,1,47,3,11,0,1,62,0
47282,1,2,0,1,1,32,4,7,1,0,58,0
47283,0,1,1,1,1,35,1,7,0,0,86,0
47284,4,1,0,1,1,42,2,5,1,0,62,1
47285,5,1,1,2,2,33,3,6,0,0,67,0
47286,7,1,1,1,1,31,4,3,1,0,54,0
47287,4,1,0,1,1,38,5,10,0,0,64,0
47288,1,1,0,1,1,31,5,5,0,0,70,1
47289,7,1,1,1,1,41,5,5,1,0,51,0
47290,5,1,0,2,1,32,3,4,0,0,70,0
47291,4,2,1,2,1,47,5,5,1,0,61,0
47292,7,2,1,1,1,60,4,16,1,0,48,0
47293,7,1,1,2,1,24,3,2,0,0,49,0
47294,4,1,0,1,1,39,4,10,0,0,61,0
47295,7,1,1,2,1,42,3,2,1,0,54,0
47296,3,1,1,1,1,42,3,6,0,0,61,0
47297,8,2,1,1,1,38,5,4,1,0,84,0
47298,4,1,1,3,1,33,5,3,1,0,62,0
47299,7,1,1,3,1,27,3,2,0,0,52,0
47300,4,1,1,3,1,26,3,3,1,0,60,0
47301,2,2,1,1,1,35,2,7,0,0,48,0
47302,2,2,0,2,1,32,5,8,0,0,46,0
47303,0,1,1,1,1,46,5,5,0,0,85,0
47304,5,1,1,1,1,30,4,4,1,0,68,0
47305,5,1,0,2,1,35,5,7,0,0,72,0
47306,4,2,1,1,1,50,1,22,0,0,59,0
47307,2,1,1,1,1,29,3,4,0,0,48,0
47308,5,1,1,1,1,26,3,4,0,0,69,0
47309,1,1,1,1,1,31,3,5,1,0,59,0
47310,4,1,0,2,1,45,4,15,1,0,60,0
47311,5,2,0,1,1,35,5,8,0,0,74,0
47312,4,1,1,2,1,31,1,5,1,0,60,0
47313,3,1,1,1,1,40,3,2,0,0,63,0
47314,7,1,1,1,1,34,5,9,0,0,51,0
47315,4,2,1,1,1,32,2,4,0,0,59,0
47316,1,1,1,1,1,41,3,6,0,0,58,0
47317,7,1,1,1,1,27,4,2,1,0,50,0
47318,7,1,1,1,1,30,4,4,0,0,50,0
47319,7,1,1,1,1,45,1,13,0,0,44,0
47320,4,1,1,2,1,39,5,9,0,0,59,0
47321,3,1,0,1,1,28,1,2,0,0,61,0
47322,0,1,1,2,1,33,3,7,1,0,83,0
47323,8,2,1,1,1,41,1,4,1,0,80,0
47324,4,1,1,2,2,33,5,5,1,0,57,0
47325,0,2,1,1,2,33,1,8,0,0,81,0
47326,4,2,1,1,1,51,4,9,0,0,60,0
47327,5,2,0,1,1,32,5,6,1,0,77,0
47328,4,1,1,2,1,27,3,2,0,0,58,0
47329,7,1,1,2,1,34,5,7,0,0,50,0
47330,1,1,1,2,1,29,3,4,0,0,58,0
47331,4,2,1,1,1,44,3,16,0,0,59,0
47332,0,1,1,1,2,34,5,5,1,0,86,0
47333,2,1,1,1,1,40,3,6,1,0,49,0
47334,8,1,0,2,1,42,1,4,0,0,79,0
47335,7,2,1,1,1,44,3,9,0,0,48,0
47336,4,1,1,1,2,29,4,3,1,0,55,0
47337,7,1,1,2,1,30,1,4,0,0,50,0
47338,7,1,0,1,1,31,3,2,0,0,50,0
47339,7,1,1,1,2,29,5,4,0,0,54,0
47340,7,1,1,2,1,36,1,4,1,0,50,0
47341,8,1,1,1,1,30,4,3,1,0,80,0
47342,7,2,1,1,1,43,3,7,1,0,50,0
47343,4,1,1,1,1,35,3,5,0,0,58,0
47344,2,1,1,1,1,29,5,5,0,0,51,0
47345,7,2,0,1,1,39,3,7,0,0,48,0
47346,4,1,1,2,1,35,3,4,0,1,72,1
47347,7,1,0,3,1,31,3,5,1,0,49,0
47348,7,2,1,1,1,33,5,8,1,0,45,0
47349,4,1,1,2,1,51,1,9,1,0,59,0
47350,7,1,1,2,1,30,2,8,0,0,48,0
47351,0,1,1,3,2,32,3,9,0,0,81,0
47352,7,1,1,1,5,28,4,4,0,0,45,0
47353,5,1,1,1,1,34,1,2,0,0,65,0
47354,1,1,1,1,1,26,2,3,0,0,69,1
47355,8,1,1,2,1,32,4,3,1,0,80,0
47356,1,1,0,1,1,37,5,2,1,0,61,0
47357,5,1,1,2,1,29,2,4,0,0,69,0
47358,8,1,0,1,1,28,4,4,1,1,79,1
47359,4,1,1,2,1,41,5,14,1,0,58,0
47360,0,1,1,1,1,31,5,9,0,0,81,0
47361,4,1,1,1,1,33,5,8,1,0,57,0
47362,4,1,1,1,1,36,5,10,1,0,58,0
47363,2,2,1,2,2,36,3,4,0,0,48,0
47364,0,1,1,2,1,33,4,5,0,0,81,0
47365,4,2,1,2,1,34,5,8,0,0,61,0
47366,2,1,1,2,1,26,5,3,1,0,50,1
47367,3,1,1,1,1,37,1,2,0,0,59,0
47368,5,1,1,2,1,55,3,4,0,0,72,0
47369,5,1,0,2,1,37,1,6,0,0,71,0
47370,4,1,1,1,1,27,5,4,1,0,56,1
47371,7,1,1,2,1,28,3,3,1,0,51,1
47372,5,1,1,1,1,30,3,5,0,0,66,0
47373,4,1,1,1,1,30,3,5,0,0,61,0
47374,7,2,0,1,2,48,2,4,1,0,48,0
47375,7,2,1,1,1,31,2,10,1,0,50,0
47376,0,1,1,1,1,29,3,7,1,0,81,0
47377,4,1,0,1,1,30,4,2,0,0,63,0
47378,8,2,1,1,1,31,1,2,0,0,77,0
47379,8,1,0,2,1,42,4,17,0,0,81,0
47380,7,1,1,2,1,25,1,2,0,0,55,0
47381,8,1,0,2,1,50,4,5,1,0,77,0
47382,8,2,0,2,1,38,4,8,0,0,80,0
47383,7,2,0,2,1,36,2,4,0,0,51,0
47384,4,2,0,1,1,40,4,4,0,0,58,0
47385,7,1,1,1,1,36,1,9,0,0,47,0
47386,4,1,1,1,2,37,3,10,1,0,61,0
47387,5,1,0,2,1,60,5,12,0,0,71,0
47388,8,2,0,2,1,40,3,6,0,0,78,0
47389,7,1,1,3,1,36,4,11,0,0,48,0
47390,4,1,1,2,1,35,4,10,0,0,62,0
47391,7,1,1,1,1,39,3,7,1,0,50,0
47392,7,1,1,2,7,32,4,3,0,0,47,0
47393,7,1,1,1,1,37,2,3,0,0,50,0
47394,4,1,0,2,1,34,3,8,1,0,57,0
47395,5,1,1,1,1,29,3,5,0,0,69,0
47396,7,1,1,1,1,27,3,4,0,0,51,0
47397,7,2,1,1,2,38,3,2,0,0,45,0
47398,7,1,1,1,1,32,2,8,0,0,51,0
47399,7,1,1,1,1,25,5,2,0,0,50,0
47400,7,1,0,2,1,52,3,5,0,0,53,0
47401,7,1,1,2,1,48,3,5,0,0,48,0
47402,7,1,1,1,2,28,3,3,0,0,46,0
47403,7,2,0,1,2,38,5,2,0,0,45,0
47404,7,1,1,2,2,30,3,8,1,0,48,0
47405,4,1,0,2,1,34,2,9,0,0,60,0
47406,1,2,1,2,2,33,3,7,0,0,59,0
47407,0,1,1,1,1,26,4,4,0,0,83,0
47408,7,2,1,1,1,52,4,24,0,0,50,0
47409,1,1,0,1,1,36,2,7,0,0,61,0
47410,4,1,1,1,1,36,5,4,1,0,58,0
47411,5,1,1,1,2,33,3,3,1,0,70,0
47412,7,2,1,1,1,37,3,2,0,0,51,0
47413,4,2,0,1,1,40,5,5,1,0,64,0
47414,7,2,1,2,1,43,5,6,1,0,50,1
47415,2,1,0,1,1,33,4,5,1,0,47,0
47416,5,1,1,1,1,31,3,2,0,0,82,1
47417,5,1,0,1,2,27,3,2,1,0,71,0
47418,8,1,0,1,1,25,3,2,0,0,80,0
47419,7,1,1,1,1,41,3,10,0,1,52,0
47420,4,1,0,2,1,38,3,7,0,0,57,0
47421,5,1,1,1,1,25,1,3,0,0,72,0
47422,4,1,1,2,1,31,5,4,0,0,58,0
47423,5,1,0,2,1,29,4,3,0,0,66,0
47424,5,1,0,1,1,54,4,9,0,0,69,0
47425,0,1,1,2,2,25,4,4,0,0,88,0
47426,4,1,1,1,1,41,4,2,0,0,63,0
47427,4,1,1,3,2,37,5,10,0,0,64,0
47428,4,1,0,1,1,28,5,3,1,0,61,0
47429,0,1,0,2,2,28,5,5,1,0,81,0
47430,8,2,1,1,2,33,3,7,0,0,77,0
47431,7,1,1,1,1,36,5,2,0,0,48,0
